x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,label
0.9168909788131714,0.8642276525497437,0.8412266969680786,0.820440948009491,0.8070828318595886,0.8370134830474854,0.8162079453468323,0.809784471988678,0.80962735414505,0.8526670336723328,0.7925012111663818,0.7998292446136475,0.8158513307571411,0.8505415320396423,0.800073504447937,0.8007240891456604,0.8241398930549622,0.855836033821106,0.8179797530174255,0.8053939342498779,0.7983335852622986,0.7351652979850769,0.6437624096870422,0.5291486978530884,0.43705806136131287,0.39323753118515015,0.4077994227409363,0.23828227818012238,0.13913732767105103,0.0511414110660553,0.38168326020240784,0.34557050466537476,0.41718536615371704,0.45476454496383667,0.38986754417419434,0.3627801835536957,0.44268593192100525,0.4927748441696167,0.39859169721603394,0.2136315405368805,0.10230037569999695,0.016964048147201538,c
0.33420348167419434,0.26105454564094543,0.25731563568115234,0.28544142842292786,0.3105486333370209,0.22700175642967224,0.22787563502788544,0.21202443540096283,0.2054363489151001,0.29707038402557373,0.3351418972015381,0.3327966034412384,0.324027419090271,0.37365517020225525,0.40839049220085144,0.4036621153354645,0.38922831416130066,0.45087549090385437,0.4611769914627075,0.4799802303314209,0.48912400007247925,0.8440810441970825,0.7235521078109741,0.6024826765060425,0.5362558960914612,0.504879355430603,0.5075956583023071,0.33843326568603516,0.23122674226760864,0.14445090293884277,0.5160985589027405,0.4426386058330536,0.5653316378593445,0.6236675381660461,0.53000807762146,0.4834863543510437,0.5999783873558044,0.6628502607345581,0.5282958149909973,0.3746874928474426,0.29190078377723694,0.21456101536750793,t
0.3249680995941162,0.25072717666625977,0.23610958456993103,0.2612442374229431,0.28478729724884033,0.23170068860054016,0.2303141951560974,0.22759468853473663,0.22588315606117249,0.29800212383270264,0.3395494818687439,0.3368915915489197,0.3246456980705261,0.37263235449790955,0.39353594183921814,0.3853340148925781,0.371583491563797,0.4437633156776428,0.4639750123023987,0.47997498512268066,0.48840463161468506,0.9256759881973267,0.7879910469055176,0.6568665504455566,0.5667434930801392,0.5238702297210693,0.5065977573394775,0.32553166151046753,0.20855087041854858,0.11532318592071533,0.5066812038421631,0.47186151146888733,0.5599979758262634,0.6062874794006348,0.533310055732727,0.48773521184921265,0.572389543056488,0.6103441715240479,0.5620865821838379,0.38630205392837524,0.3037627041339874,0.22252318263053894,t
0.2940998375415802,0.21982279419898987,0.19873249530792236,0.2332596778869629,0.27682143449783325,0.17771834135055542,0.1849772036075592,0.18495497107505798,0.1810397207736969,0.24014578759670258,0.30591341853141785,0.3082520365715027,0.29025617241859436,0.319164901971817,0.3628639578819275,0.3606226444244385,0.34083813428878784,0.4001268148422241,0.4147929549217224,0.42804497480392456,0.43396812677383423,0.9246028661727905,0.7863869667053223,0.6494669914245605,0.5529447793960571,0.5082913637161255,0.510550856590271,0.32436034083366394,0.20304539799690247,0.10648778080940247,0.5060694217681885,0.46340832114219666,0.5510484576225281,0.5986732244491577,0.5313094258308411,0.47869065403938293,0.5662565231323242,0.6094043254852295,0.5632320642471313,0.3834522068500519,0.29846930503845215,0.21617847681045532,t
0.30646392703056335,0.23264598846435547,0.2192724049091339,0.25853589177131653,0.3102218806743622,0.20229406654834747,0.20751965045928955,0.20824140310287476,0.20715519785881042,0.2695237994194031,0.33108821511268616,0.33035221695899963,0.31165626645088196,0.34770461916923523,0.38210761547088623,0.3774702250957489,0.35956263542175293,0.42440056800842285,0.4436717629432678,0.45834827423095703,0.46413248777389526,0.9328804016113281,0.7909126877784729,0.6491140723228455,0.557176411151886,0.5139064788818359,0.5079829096794128,0.31806695461273193,0.19551429152488708,0.09573155641555786,0.5033109784126282,0.4754694402217865,0.5638753175735474,0.6112207770347595,0.5313150882720947,0.48991647362709045,0.5798322558403015,0.6224752068519592,0.5661579966545105,0.3832196295261383,0.29618409276008606,0.21464377641677856,t
0.3296971023082733,0.257639616727829,0.24093472957611084,0.2572426199913025,0.2737516760826111,0.22450686991214752,0.23048758506774902,0.23229479789733887,0.2345317006111145,0.2928064465522766,0.33645379543304443,0.3356378674507141,0.3224716782569885,0.37001314759254456,0.39001449942588806,0.38522472977638245,0.3730849623680115,0.44489920139312744,0.46250349283218384,0.4776398539543152,0.48550671339035034,0.9502173662185669,0.8057602643966675,0.6668670773506165,0.568920910358429,0.5166861414909363,0.5092723369598389,0.3158622980117798,0.19076770544052124,0.0910063087940216,0.5129708647727966,0.46437403559684753,0.5542075037956238,0.6052089929580688,0.5437024235725403,0.48789775371551514,0.5771018862724304,0.6217901706695557,0.5776762962341309,0.3866313695907593,0.2982102334499359,0.21456927061080933,t
0.34074798226356506,0.2606266438961029,0.24432770907878876,0.2556498646736145,0.2672499716281891,0.24494105577468872,0.23675641417503357,0.23273830115795135,0.23977991938591003,0.3111082911491394,0.308596134185791,0.29929786920547485,0.30069267749786377,0.3799724280834198,0.36114126443862915,0.3424171209335327,0.33919233083724976,0.44358935952186584,0.47001683712005615,0.48283007740974426,0.4896364212036133,0.9471168518066406,0.8148074746131897,0.6772060394287109,0.5764219760894775,0.5198692083358765,0.5160183906555176,0.3152809739112854,0.19293928146362305,0.09596502780914307,0.5198180079460144,0.4614689350128174,0.5482896566390991,0.6041146516799927,0.5447306632995605,0.47630012035369873,0.5618174076080322,0.6121405363082886,0.5738428831100464,0.3941258490085602,0.30637088418006897,0.22476866841316223,t
0.30308568477630615,0.2403528392314911,0.21789437532424927,0.2555578947067261,0.30124521255493164,0.20016628503799438,0.20552106201648712,0.20975422859191895,0.20960132777690887,0.2630380392074585,0.3335649371147156,0.3390049338340759,0.3224830627441406,0.33947688341140747,0.3861899971961975,0.38608524203300476,0.3683895468711853,0.41859209537506104,0.441057950258255,0.4578292965888977,0.4670656621456146,0.9236419200897217,0.7805306911468506,0.6363762021064758,0.5396072864532471,0.49679189920425415,0.5034029483795166,0.30962735414505005,0.18614763021469116,0.09231176972389221,0.5065935850143433,0.44598090648651123,0.5358837246894836,0.5848860144615173,0.5358860492706299,0.4690980613231659,0.5546014308929443,0.6001050472259521,0.5672487616539001,0.38326966762542725,0.2944508492946625,0.20830050110816956,t
0.3351048529148102,0.24309435486793518,0.20890799164772034,0.20465368032455444,0.2105199247598648,0.22147846221923828,0.2723376154899597,0.28777289390563965,0.28275638818740845,0.29337048530578613,0.3421650528907776,0.35025545954704285,0.3381625711917877,0.36907637119293213,0.4056764543056488,0.40370863676071167,0.39180678129196167,0.4411481022834778,0.45409882068634033,0.4636949896812439,0.472514271736145,0.8077439069747925,0.6883500218391418,0.5625758767127991,0.466097354888916,0.3883323669433594,0.49783799052238464,0.4580844044685364,0.5476271510124207,0.5850443243980408,0.5017545819282532,0.46112415194511414,0.57624751329422,0.616115927696228,0.5018648505210876,0.47122278809547424,0.5738047361373901,0.6407303810119629,0.493977427482605,0.35026827454566956,0.26907679438591003,0.19389158487319946,t
0.3199641704559326,0.24666985869407654,0.2252974510192871,0.26343488693237305,0.31324881315231323,0.21086189150810242,0.21558359265327454,0.21906739473342896,0.21893340349197388,0.27847620844841003,0.34475260972976685,0.34838616847991943,0.3302144706249237,0.360535204410553,0.40200886130332947,0.3994958698749542,0.3792923092842102,0.44394540786743164,0.45897769927978516,0.471718430519104,0.47578203678131104,0.9271763563156128,0.7900784015655518,0.6492682695388794,0.5488637089729309,0.5058306455612183,0.507935643196106,0.3078259229660034,0.17876580357551575,0.07772594690322876,0.506248414516449,0.4527774453163147,0.5419771671295166,0.5903765559196472,0.535332202911377,0.48074743151664734,0.5700968503952026,0.6131421327590942,0.5695182085037231,0.38114452362060547,0.290982186794281,0.20325133204460144,t
0.37012815475463867,0.27928727865219116,0.26554009318351746,0.3031225800514221,0.35698825120925903,0.27121883630752563,0.2698059678077698,0.2716263234615326,0.27723896503448486,0.348641574382782,0.3578641712665558,0.34718459844589233,0.3417012691497803,0.4243031442165375,0.4180600941181183,0.3989344835281372,0.38805118203163147,0.49204951524734497,0.5099583268165588,0.5229170322418213,0.534498393535614,0.9349212646484375,0.7826007604598999,0.6272686719894409,0.5324472784996033,0.4882706105709076,0.5181372165679932,0.31765103340148926,0.19059982895851135,0.08573085069656372,0.5098195672035217,0.48395127058029175,0.563231348991394,0.6008269190788269,0.5402119159698486,0.5090181827545166,0.5884478688240051,0.6334847211837769,0.5829725861549377,0.39764532446861267,0.2976972460746765,0.21865424513816833,t
0.38661402463912964,0.30547788739204407,0.29087865352630615,0.3318609595298767,0.38649722933769226,0.29073476791381836,0.2956206202507019,0.2990623116493225,0.3005640506744385,0.3575094938278198,0.40445730090141296,0.40534263849258423,0.39308640360832214,0.4334318935871124,0.4579761028289795,0.4535626769065857,0.4377555251121521,0.5076397061347961,0.5247809886932373,0.5400053262710571,0.5474834442138672,0.8634335398674011,0.7205078601837158,0.5787767171859741,0.48867058753967285,0.4468994140625,0.4537339210510254,0.2685237526893616,0.14958703517913818,0.05215024948120117,0.438863605260849,0.42500120401382446,0.5022624135017395,0.5429629683494568,0.46400147676467896,0.4413527548313141,0.5210099816322327,0.5575329661369324,0.502330482006073,0.33664608001708984,0.2536201477050781,0.17950502038002014,t
0.43079110980033875,0.34822121262550354,0.3363977372646332,0.3663417100906372,0.40437352657318115,0.34277790784835815,0.3363350033760071,0.3372066020965576,0.3475756049156189,0.4116518497467041,0.42958196997642517,0.42655813694000244,0.42451244592666626,0.4723508656024933,0.48235633969306946,0.4740995764732361,0.4681372344493866,0.5250359177589417,0.5469040870666504,0.5654850006103516,0.5764849185943604,0.7587710618972778,0.6628764867782593,0.5399833917617798,0.45079928636550903,0.41085341572761536,0.44467198848724365,0.2651088833808899,0.14386355876922607,0.05604064464569092,0.43156829476356506,0.396003395318985,0.4631737172603607,0.49602243304252625,0.4473603367805481,0.4183637797832489,0.4744361639022827,0.5060504674911499,0.4736115336418152,0.32339024543762207,0.2394019514322281,0.1751287430524826,t
0.424154669046402,0.335893452167511,0.32166218757629395,0.3513436019420624,0.39521703124046326,0.3252750337123871,0.33113768696784973,0.3353162407875061,0.3393020033836365,0.3947945535182953,0.4216507077217102,0.4184231460094452,0.40974047780036926,0.4675343334674835,0.47097164392471313,0.4631061255931854,0.45132678747177124,0.5339587330818176,0.5510334372520447,0.5667175054550171,0.574944019317627,0.8390426635742188,0.7047548294067383,0.5706324577331543,0.47870829701423645,0.433167040348053,0.44093239307403564,0.2620919644832611,0.1503373384475708,0.05576971173286438,0.42687278985977173,0.41972047090530396,0.4896182715892792,0.5245833396911621,0.4503820240497589,0.4354405999183655,0.5098628997802734,0.544562816619873,0.48548969626426697,0.3274526596069336,0.25017213821411133,0.18454015254974365,t
